UID        PID  PPID   LWP  C NLWP STIME TTY          TIME CMD
root      1501  1173  1600  0   15 out07 ?        00:00:01 containerd --config /var/snap/docker/471/run/docker/containerd/containerd.toml --log-level error
root      1501  1173  1601  0   15 out07 ?        00:00:11 containerd --config /var/snap/docker/471/run/docker/containerd/containerd.toml --log-level error
root      1501  1173  1602  0   15 out07 ?        00:00:10 containerd --config /var/snap/docker/471/run/docker/containerd/containerd.toml --log-level error
root      1501  1173  1603  0   15 out07 ?        00:00:07 containerd --config /var/snap/docker/471/run/docker/containerd/containerd.toml --log-level error
root      1501  1173  1647  0   15 out07 ?        00:00:09 containerd --config /var/snap/docker/471/run/docker/containerd/containerd.toml --log-level error
root      1501  1173  1648  0   15 out07 ?        00:00:02 containerd --config /var/snap/docker/471/run/docker/containerd/containerd.toml --log-level error
root      1501  1173  1650  0   15 out07 ?        00:00:10 containerd --config /var/snap/docker/471/run/docker/containerd/containerd.toml --log-level error
root      1501  1173  1651  0   15 out07 ?        00:00:07 containerd --config /var/snap/docker/471/run/docker/containerd/containerd.toml --log-level error
root      1501  1173 15273  0   15 out07 ?        00:00:09 containerd --config /var/snap/docker/471/run/docker/containerd/containerd.toml --log-level error
mssql     1506  1183  1506  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1507  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1508  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1509  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1510  0  153 out07 ?        00:00:03 /opt/mssql/bin/sqlservr
mssql     1506  1183  1511  0  153 out07 ?        00:04:43 /opt/mssql/bin/sqlservr
mssql     1506  1183  1512  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1513  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1514  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1515  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1516  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1517  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1518  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1519  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1520  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1521  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1522  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1523  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1539  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1556  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1558  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1560  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1561  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1562  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1563  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1564  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1565  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1567  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1568  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1569  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1571  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1572  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1578  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1579  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1581  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1621  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1640  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1643  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1646  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1671  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1672  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1679  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1719  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1736  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1766  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1788  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1822  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1830  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1844  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1895  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1904  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1906  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1907  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1923  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1942  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1948  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1949  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1965  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1972  0  153 out07 ?        00:00:03 /opt/mssql/bin/sqlservr
mssql     1506  1183  1973  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1974  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1975  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1977  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2126  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2127  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2128  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2129  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2130  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2131  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2132  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2133  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2134  0  153 out07 ?        00:00:03 /opt/mssql/bin/sqlservr
mssql     1506  1183  2135  2  153 out07 ?        00:30:01 /opt/mssql/bin/sqlservr
mssql     1506  1183  2136  0  153 out07 ?        00:00:03 /opt/mssql/bin/sqlservr
mssql     1506  1183  2137  0  153 out07 ?        00:00:17 /opt/mssql/bin/sqlservr
mssql     1506  1183  2138  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2139  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2140  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2141  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2142  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2143  0  153 out07 ?        00:07:04 /opt/mssql/bin/sqlservr
mssql     1506  1183  2197  0  153 out07 ?        00:00:03 /opt/mssql/bin/sqlservr
mssql     1506  1183  2198  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2199  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2200  0  153 out07 ?        00:00:02 /opt/mssql/bin/sqlservr
mssql     1506  1183  2201  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2202  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2204  0  153 out07 ?        00:00:06 /opt/mssql/bin/sqlservr
mssql     1506  1183  2205  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2207  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2208  0  153 out07 ?        00:00:13 /opt/mssql/bin/sqlservr
mssql     1506  1183  2209  0  153 out07 ?        00:00:01 /opt/mssql/bin/sqlservr
mssql     1506  1183  2211  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2212  0  153 out07 ?        00:00:04 /opt/mssql/bin/sqlservr
mssql     1506  1183  2214  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2215  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2216  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2217  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2218  0  153 out07 ?        00:00:13 /opt/mssql/bin/sqlservr
mssql     1506  1183  2219  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2220  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2222  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2224  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2225  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2231  0  153 out07 ?        00:00:19 /opt/mssql/bin/sqlservr
mssql     1506  1183  2233  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2234  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2235  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  2260  0  153 out07 ?        00:00:06 /opt/mssql/bin/sqlservr
mssql     1506  1183  5052  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  5053  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  5054  0  153 out07 ?        00:00:02 /opt/mssql/bin/sqlservr
mssql     1506  1183  5064  0  153 out07 ?        00:00:01 /opt/mssql/bin/sqlservr
mssql     1506  1183  5068  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  7144  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  7147  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  7326  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  8307  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183 14986  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183 26159  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  6664  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183 25851  0  153 out07 ?        00:00:07 /opt/mssql/bin/sqlservr
mssql     1506  1183 29418  0  153 out07 ?        00:00:01 /opt/mssql/bin/sqlservr
mssql     1506  1183 29420  0  153 out07 ?        00:00:05 /opt/mssql/bin/sqlservr
mssql     1506  1183 32487  0  153 out07 ?        00:00:01 /opt/mssql/bin/sqlservr
mssql     1506  1183 32493  0  153 out07 ?        00:00:01 /opt/mssql/bin/sqlservr
mssql     1506  1183 32495  0  153 out07 ?        00:00:01 /opt/mssql/bin/sqlservr
mssql     1506  1183 32496  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183 32497  0  153 out07 ?        00:00:01 /opt/mssql/bin/sqlservr
mssql     1506  1183 32498  0  153 out07 ?        00:00:02 /opt/mssql/bin/sqlservr
mssql     1506  1183 32517  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183 32518  0  153 out07 ?        00:00:02 /opt/mssql/bin/sqlservr
mssql     1506  1183 32519  0  153 out07 ?        00:00:02 /opt/mssql/bin/sqlservr
mssql     1506  1183 32520  0  153 out07 ?        00:00:01 /opt/mssql/bin/sqlservr
mssql     1506  1183 32521  0  153 out07 ?        00:00:02 /opt/mssql/bin/sqlservr
mssql     1506  1183 32524  0  153 out07 ?        00:00:04 /opt/mssql/bin/sqlservr
mssql     1506  1183 32528  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183 32547  0  153 out07 ?        00:00:02 /opt/mssql/bin/sqlservr
mssql     1506  1183 32549  0  153 out07 ?        00:00:02 /opt/mssql/bin/sqlservr
mssql     1506  1183 32550  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183 32551  0  153 out07 ?        00:00:07 /opt/mssql/bin/sqlservr
mssql     1506  1183 32652  0  153 out07 ?        00:00:05 /opt/mssql/bin/sqlservr
mssql     1506  1183   350  0  153 out07 ?        00:00:01 /opt/mssql/bin/sqlservr
mssql     1506  1183   351  0  153 out07 ?        00:00:02 /opt/mssql/bin/sqlservr
mssql     1506  1183   810  0  153 out07 ?        00:00:01 /opt/mssql/bin/sqlservr
mssql     1506  1183   811  0  153 out07 ?        00:00:02 /opt/mssql/bin/sqlservr
mssql     1506  1183  1011  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  1311  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  3143  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  6961  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183 14150  0  153 out07 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183 26334  0  153 11:15 ?        00:00:00 /opt/mssql/bin/sqlservr
mssql     1506  1183  4703  0  153 11:26 ?        00:00:00 /opt/mssql/bin/sqlservr
gdm       1526  1322  1526  0    3 out07 tty1     00:00:00 ibus-daemon --xim --panel disable
gdm       1526  1322  1528  0    3 out07 tty1     00:00:00 ibus-daemon --xim --panel disable
gdm       1526  1322  1533  0    3 out07 tty1     00:00:00 ibus-daemon --xim --panel disable
gdm       1530  1526  1530  0    4 out07 tty1     00:00:00 /usr/lib/ibus/ibus-dconf
gdm       1530  1526  1537  0    4 out07 tty1     00:00:00 /usr/lib/ibus/ibus-dconf
gdm       1530  1526  1541  0    4 out07 tty1     00:00:00 /usr/lib/ibus/ibus-dconf
gdm       1530  1526  1545  0    4 out07 tty1     00:00:00 /usr/lib/ibus/ibus-dconf
gdm       1538     1  1538  0    7 out07 tty1     00:00:00 /usr/lib/ibus/ibus-x11 --kill-daemon
gdm       1538     1  1692  0    7 out07 tty1     00:00:00 /usr/lib/ibus/ibus-x11 --kill-daemon
gdm       1538     1  1693  0    7 out07 tty1     00:00:00 /usr/lib/ibus/ibus-x11 --kill-daemon
gdm       1538     1  1694  0    7 out07 tty1     00:00:00 /usr/lib/ibus/ibus-x11 --kill-daemon
gdm       1538     1  1695  0    7 out07 tty1     00:00:00 /usr/lib/ibus/ibus-x11 --kill-daemon
gdm       1538     1  1706  0    7 out07 tty1     00:00:00 /usr/lib/ibus/ibus-x11 --kill-daemon
gdm       1538     1  1708  0    7 out07 tty1     00:00:00 /usr/lib/ibus/ibus-x11 --kill-daemon
gdm       1543  1260  1543  0    3 out07 ?        00:00:00 /usr/lib/ibus/ibus-portal
gdm       1543  1260  1544  0    3 out07 ?        00:00:00 /usr/lib/ibus/ibus-portal
gdm       1543  1260  1546  0    3 out07 ?        00:00:00 /usr/lib/ibus/ibus-portal
gdm       1548  1260  1548  0    3 out07 ?        00:00:00 /usr/libexec/xdg-permission-store
gdm       1548  1260  1549  0    3 out07 ?        00:00:00 /usr/libexec/xdg-permission-store
gdm       1548  1260  1551  0    3 out07 ?        00:00:00 /usr/libexec/xdg-permission-store
root      1577     1  1577  0    3 out07 ?        00:00:00 /usr/lib/x86_64-linux-gnu/boltd
root      1577     1  1583  0    3 out07 ?        00:00:00 /usr/lib/x86_64-linux-gnu/boltd
root      1577     1  1585  0    3 out07 ?        00:00:00 /usr/lib/x86_64-linux-gnu/boltd
root      1582     1  1582  0    3 out07 ?        00:00:00 /usr/lib/packagekit/packagekitd
root      1582     1  1586  0    3 out07 ?        00:00:00 /usr/lib/packagekit/packagekitd
root      1582     1  1587  0    3 out07 ?        00:00:00 /usr/lib/packagekit/packagekitd
gdm       1588  1291  1588  0    8 out07 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-xsettings
gdm       1588  1291  1769  0    8 out07 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-xsettings
gdm       1588  1291  1770  0    8 out07 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-xsettings
gdm       1588  1291  1775  0    8 out07 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-xsettings
